label,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z
bicep_curl,0.4892893314361572,0.015874703725179035,0.0033247245009988546,0.5073946952819824,0.0,0.0005166205810382962,0.4768165111541748,0.0,0.0004187144513707608,0.5529250621795654,0.0,0.00194970378652215,0.46087937355041503,0.0,0.0020004466641694307,0.6287261962890625,0.0,0.2372976839542389,0.3295132160186768,0.022857157389322917,0.5424394607543945,0.642520523071289,0.314275328318278,0.8758191466331482,0.21032838821411132,0.44964160919189455,0.9348568320274353,0.6628258705139161,0.6188416163126628,0.8542535305023193,0.3575542449951172,0.8597826639811198,0.8684701323509216,0.5768214225769043,0.7574442545572917,0.9373264908790588,0.381859564781189,0.7823493321736653,0.9524757266044617,0.5285729885101318,1.0,0.01922072097659111,0.3772372484207153,1.0,0.022039705887436867,0.5108702659606934,1.0,0.0005413115140981972,0.5165633201599121,0.9544078191121419,0.0005702879861928523
bicep_curl,0.5111319065093994,0.01788787841796875,0.004119490273296833,0.5294682502746582,0.0,0.0003617434704210609,0.4928414344787598,0.0,0.0008406806737184525,0.5641568183898926,0.0,0.0008347238763235509,0.4575058937072754,0.0,0.00534553499892354,0.6276837348937988,0.0,0.21561263501644135,0.3224162578582764,0.02207206090291341,0.6113802790641785,0.6481860637664795,0.31447842915852864,0.8244093060493469,0.21789112091064453,0.4543028195699056,0.9494310617446899,0.6769536018371582,0.624990717569987,0.7990440130233765,0.3543550968170166,0.8541380564371744,0.890099287033081,0.5777277946472168,0.7201993942260743,0.9359998106956482,0.3806976318359375,0.7509085973103841,0.9614492058753967,0.5417195320129394,1.0,0.019938485696911812,0.40041866302490237,1.0,0.0281145591288805,0.5114068031311035,1.0,0.00046372920041903853,0.5302223205566406,0.9769349416097005,0.0005388244171626866
bicep_curl,0.5227771282196045,0.021186637878417968,0.007001129910349846,0.5394347190856934,0.0,0.0006504562334157526,0.5048476219177246,0.0,0.0015356591902673244,0.5683780193328858,0.0,0.0013109877472743392,0.46969990730285643,0.0,0.009356362745165825,0.6289421558380127,0.0037198702494303385,0.2880278527736664,0.3349560260772705,0.030206902821858724,0.691228985786438,0.6477052211761475,0.33215319315592445,0.8356527090072632,0.22966668605804444,0.4542716344197591,0.950314462184906,0.6807269096374512,0.6276084264119466,0.8053250312805176,0.3714754581451416,0.8584744771321614,0.8923506140708923,0.590146541595459,0.7226993560791015,0.9392961859703064,0.40230979919433596,0.7517438252766927,0.9628640413284302,0.5557912826538086,1.0,0.026447519659996033,0.42350354194641116,1.0,0.03685935214161873,0.5310956001281738,1.0,0.0006937343277968466,0.5533120155334472,0.9839467366536458,0.0008104811422526836
bicep_curl,0.5398481369018555,0.009369595845540365,0.017070237547159195,0.5517035484313965,0.0,0.001746328896842897,0.5205076217651368,0.0,0.003733899910002947,0.5658641815185547,0.0,0.002415713155642152,0.48021469116210935,0.0,0.020223421975970268,0.6216306209564209,0.015174929300944011,0.5250633955001831,0.3496386528015137,0.03997062047322591,0.7769808173179626,0.650054931640625,0.3496474583943685,0.9187391996383667,0.2507784843444824,0.46751092274983724,0.9406773447990417,0.6733519554138183,0.649028460184733,0.8492022156715393,0.395570182800293,0.8748819986979167,0.8445079326629639,0.5939995765686035,0.7704238255818685,0.939848780632019,0.41813101768493655,0.7984668731689453,0.9446727633476257,0.5626871109008789,1.0,0.021107150241732597,0.4367568016052246,1.0,0.018939876928925514,0.5552355766296386,1.0,0.0007084537064656615,0.5801408767700196,0.9370585123697917,0.0006083614425733685
bicep_curl,0.5287537574768066,0.0,0.013899345882236958,0.5414573192596436,0.0,0.0013409294188022614,0.5087236404418946,0.0,0.0026750098913908005,0.558092451095581,0.0,0.0025842597242444754,0.4685011863708496,0.0,0.01606043428182602,0.6219349384307862,0.07128318150838216,0.570117175579071,0.3450789928436279,0.07594436009724935,0.7588967680931091,0.6586071968078613,0.4121316274007161,0.925787091255188,0.2583866357803345,0.47906230290730795,0.9377346038818359,0.6974956512451171,0.7060540517171224,0.818661093711853,0.36257243156433105,0.8813610076904297,0.814253032207489,0.6058769226074219,0.8073117574055989,0.921454131603241,0.4232498645782471,0.8230162302652995,0.9277337789535522,0.5961161613464355,1.0,0.013532684184610844,0.4344926834106445,1.0,0.011891993694007397,0.6196894168853759,1.0,0.0004308050556574017,0.5836817741394043,0.9110645294189453,0.0003841142461169511
bicep_curl,0.5343571186065674,0.06726964314778645,0.2590560019016266,0.5491976261138916,0.035288238525390626,0.033100154250860214,0.5170049667358398,0.0334773063659668,0.09506821632385254,0.5652111053466797,0.012753868103027343,0.022666143253445625,0.4817777633666992,0.005033651987711589,0.17184512317180634,0.6288831233978271,0.18102839787801106,0.8199751377105713,0.3648523807525635,0.1707182248433431,0.9533557891845703,0.6712635040283204,0.49362128575642905,0.8871281147003174,0.2909488916397095,0.5015965143839518,0.9644560217857361,0.7290162086486817,0.7552651087443034,0.7458733916282654,0.3236623048782349,0.8427063624064127,0.8678146600723267,0.5938451290130615,0.8203594207763671,0.895135760307312,0.42623400688171387,0.8229283014933269,0.9353053569793701,0.5795844554901123,1.0,0.019406354054808617,0.4183964252471924,1.0,0.027039574459195137,0.6476695537567139,1.0,0.0006418979610316455,0.5682154178619385,0.9808367411295573,0.000804035400506109
bicep_curl,0.5563755989074707,0.009171040852864583,0.8469808101654053,0.5769577980041504,0.0,0.42107781767845154,0.5300112247467041,0.0,0.7017245292663574,0.598485803604126,0.015934054056803384,0.12602348625659943,0.4815042018890381,0.012622833251953125,0.5662143230438232,0.6438840866088867,0.21841468811035156,0.9289723038673401,0.40059242248535154,0.2180943489074707,0.9836472868919373,0.6838462829589844,0.48694305419921874,0.895959198474884,0.3287962436676025,0.5026127497355143,0.9732452630996704,0.7265578269958496,0.739665667215983,0.8319425582885742,0.3295475482940674,0.7560886383056641,0.9404494762420654,0.5994137763977051,0.7778217315673828,0.9316484332084656,0.4398797988891602,0.7784066518147786,0.9606227874755859,0.5911552906036377,1.0,0.05781400203704834,0.42458066940307615,1.0,0.08981712907552719,0.5891849517822265,1.0,0.0015931036323308945,0.4764643669128418,0.9917749404907227,0.0020751552656292915
bicep_curl,0.5440846443176269,0.011967786153157552,0.831159770488739,0.5637565135955811,0.0,0.41652828454971313,0.5194986820220947,0.0,0.651414155960083,0.5867106437683105,0.01565850575764974,0.13139913976192474,0.4752859592437744,0.013588841756184895,0.4462010860443115,0.6381438732147217,0.19862680435180663,0.9204209446907043,0.40719194412231446,0.2056711196899414,0.9782392382621765,0.6857397556304932,0.43133856455485026,0.9147266745567322,0.34686434268951416,0.46189486185709633,0.9767664670944214,0.7096730232238769,0.6625560760498047,0.8907334804534912,0.32758030891418455,0.6957810084025066,0.9606657028198242,0.5935616493225098,0.7253269831339518,0.9636892080307007,0.43886632919311525,0.7246971130371094,0.9790605306625366,0.5881288051605225,1.0,0.14998400211334229,0.4021428108215332,1.0,0.225073903799057,0.5692306518554687,1.0,0.004049484618008137,0.40796995162963867,1.0,0.005290826316922903
bicep_curl,0.5092788219451905,0.0030565897623697916,0.6894536018371582,0.5255971908569336,0.0,0.3165406286716461,0.4924917221069336,0.0,0.3559389114379883,0.5525108814239502,0.0030260086059570312,0.18762999773025513,0.4693469047546387,0.0070073445638020836,0.1902879923582077,0.6224699974060058,0.17441609700520833,0.919731080532074,0.41191349029541013,0.19114096959431967,0.9613558053970337,0.6833722114562988,0.4052457173665365,0.9370846152305603,0.3557786226272583,0.4459053675333659,0.970170259475708,0.703223180770874,0.6425043741861979,0.9180029630661011,0.33053638935089114,0.6749478658040364,0.9535922408103943,0.5813740730285645,0.6857653935750325,0.9726973176002502,0.44191412925720214,0.6868981679280599,0.9807690382003784,0.5707324028015137,1.0,0.23532617092132568,0.40038361549377444,0.986904525756836,0.3043268620967865,0.5510828495025635,1.0,0.006117638666182756,0.3936952829360962,1.0,0.007356021087616682
bicep_curl,0.4867501735687256,0.03983777364095052,0.7670019268989563,0.5011258602142334,0.017427698771158854,0.4739452004432678,0.47505526542663573,0.018885294596354168,0.373038649559021,0.5292282581329346,0.03481737772623698,0.3556146025657654,0.4643953800201416,0.03837591807047526,0.1614862084388733,0.6023503303527832,0.19378569920857747,0.9588706493377686,0.41097259521484375,0.21028868357340494,0.9651235938072205,0.6628483772277832,0.4139675776163737,0.9631607532501221,0.3538732290267944,0.4552433967590332,0.9652736186981201,0.6897917747497558,0.6384802500406901,0.9404705762863159,0.3250576019287109,0.6794955571492513,0.9417476654052734,0.5660415172576905,0.6779335657755534,0.9839714765548706,0.43917083740234375,0.6782944997151693,0.985528290271759,0.5595966339111328,0.9933087666829427,0.3872931897640228,0.3950471878051758,0.9735316594441732,0.41250723600387573,0.5518231391906738,1.0,0.01190387737005949,0.3834561824798584,1.0,0.012522989884018898
